mr,mrLabel,country,countryLabel,coord,highPoint,highPointLabel,elevation,length,partOf,partOfLabel
http://www.wikidata.org/entity/Q3744499,Угамский хребет,http://www.wikidata.org/entity/Q232,Казахстан,Point(70.41972222 42.08083333),,,,,,
http://www.wikidata.org/entity/Q3744499,Угамский хребет,http://www.wikidata.org/entity/Q265,Узбекистан,Point(70.41972222 42.08083333),,,,,,
http://www.wikidata.org/entity/Q3744964,Сунженский хребет,http://www.wikidata.org/entity/Q159,Россия,Point(44.38777778 43.37361111),http://www.wikidata.org/entity/Q4185648,Заманкул (гора),667,,http://www.wikidata.org/entity/Q18869,Кавказ
http://www.wikidata.org/entity/Q3751102,Obarenes Mountains,http://www.wikidata.org/entity/Q29,Испания,Point(-3.19444442 42.73444366),http://www.wikidata.org/entity/Q5495088,Humión,1434,30,http://www.wikidata.org/entity/Q9056019,Montes Obarenes-San Zadornil Natural Park
http://www.wikidata.org/entity/Q3753325,Appennino Modenese,http://www.wikidata.org/entity/Q38,Италия,,,,,,http://www.wikidata.org/entity/Q926133,Тоскано-Эмилианские Апеннины
http://www.wikidata.org/entity/Q375747,Янское плоскогорье,http://www.wikidata.org/entity/Q159,Россия,Point(133.0 68.0),,,,,,
http://www.wikidata.org/entity/Q375747,Янское плоскогорье,http://www.wikidata.org/entity/Q159,Россия,Point(135.46051 66.683436),,,,,,
http://www.wikidata.org/entity/Q376704,Monts du Limousin,http://www.wikidata.org/entity/Q142,Франция,Point(2.12305 45.570278),http://www.wikidata.org/entity/Q1454180,Mont Bessou,976,,,
http://www.wikidata.org/entity/Q377143,Trascău Mountains,http://www.wikidata.org/entity/Q218,Румыния,Point(23.5 46.33333333),,,1369,,,
http://www.wikidata.org/entity/Q377210,Appennino Forlivese,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q3861529,Monte Falco,,,,
http://www.wikidata.org/entity/Q377264,Ligurian Apennines,http://www.wikidata.org/entity/Q38,Италия,Point(9.0 44.5),http://www.wikidata.org/entity/Q1515769,Маджораска,717,,,
http://www.wikidata.org/entity/Q377264,Ligurian Apennines,http://www.wikidata.org/entity/Q38,Италия,Point(9.489639 44.550922),http://www.wikidata.org/entity/Q1515769,Маджораска,717,,,
http://www.wikidata.org/entity/Q377272,Savoy Alps,http://www.wikidata.org/entity/Q39,Швейцария,Point(6.969 45.965),,,,,,
http://www.wikidata.org/entity/Q377272,Savoy Alps,http://www.wikidata.org/entity/Q142,Франция,Point(6.969 45.965),,,,,,
http://www.wikidata.org/entity/Q3776448,Partry Mountains,http://www.wikidata.org/entity/Q27,Ирландия,Point(-9.5 53.65),http://www.wikidata.org/entity/Q8525591,Maumtrasna,682,,,
http://www.wikidata.org/entity/Q3777371,Gruppo Granero-Frioland,http://www.wikidata.org/entity/Q39,Швейцария,,http://www.wikidata.org/entity/Q2289005,Monte Granero,,,,
http://www.wikidata.org/entity/Q3777496,Gruppo del Monviso,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q1248,Визо,,,http://www.wikidata.org/entity/Q3613014,Q3613014
http://www.wikidata.org/entity/Q3777496,Gruppo del Monviso,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q1248,Визо,,,http://www.wikidata.org/entity/Q3613014,Q3613014
http://www.wikidata.org/entity/Q3777501,Q3777501,http://www.wikidata.org/entity/Q38,Италия,Point(12.38611111 46.61416667),http://www.wikidata.org/entity/Q628931,Elferkofel,,,,
http://www.wikidata.org/entity/Q3777615,Q3777615,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q739333,Rosa dei Banchi,,,http://www.wikidata.org/entity/Q3613011,Gran Paradiso Alps
http://www.wikidata.org/entity/Q3777877,Q3777877,http://www.wikidata.org/entity/Q39,Швейцария,,http://www.wikidata.org/entity/Q2396576,Sciora Dadent,,,,
http://www.wikidata.org/entity/Q3777888,Gangotri Group,http://www.wikidata.org/entity/Q668,Индия,Point(79.2875 30.748611111),http://www.wikidata.org/entity/Q5088154,Chaukhamba,7138,,,
http://www.wikidata.org/entity/Q3777900,Q3777900,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q404676,Aiguille de Triolet,,,,
http://www.wikidata.org/entity/Q3777925,Q3777925,http://www.wikidata.org/entity/Q38,Италия,Point(13.09055556 42.36083333),http://www.wikidata.org/entity/Q31618019,Monte Nuria,,,,
http://www.wikidata.org/entity/Q3777926,Q3777926,http://www.wikidata.org/entity/Q38,Италия,Point(13.20075278 42.39279444),,,,,,
http://www.wikidata.org/entity/Q3777928,Q3777928,http://www.wikidata.org/entity/Q38,Италия,Point(13.43909444 42.25673611),,,,,,
http://www.wikidata.org/entity/Q379025,Серра-де-Трамунтана,http://www.wikidata.org/entity/Q29,Испания,Point(2.793611111 39.807777777),http://www.wikidata.org/entity/Q587189,Пуч-Майор,1445,,,
http://www.wikidata.org/entity/Q379337,Codru-Moma Mountains,http://www.wikidata.org/entity/Q218,Румыния,Point(22.1758 46.5364),,,1112,,,
http://www.wikidata.org/entity/Q3815925,Watkins Range,http://www.wikidata.org/entity/Q223,Гренландия,Point(-29.63 68.75),http://www.wikidata.org/entity/Q825709,Гунбьёрн,3649,,,
http://www.wikidata.org/entity/Q3816326,Гибралтарский порог,http://www.wikidata.org/entity/Q29,Испания,Point(-5.75 35.9333),,,,,,
http://www.wikidata.org/entity/Q3816326,Гибралтарский порог,http://www.wikidata.org/entity/Q29,Испания,Point(-5.5 35.96666667),,,,,,
http://www.wikidata.org/entity/Q381709,Goldberg Group,http://www.wikidata.org/entity/Q40,Австрия,Point(12.933333333 47.066666666),http://www.wikidata.org/entity/Q1621665,Hocharn,3254,,,
http://www.wikidata.org/entity/Q3817329,Хорьдол-Сарьдаг,http://www.wikidata.org/entity/Q711,Монголия,Point(99.7922 50.6894),,,,,,
http://www.wikidata.org/entity/Q3823889,mountains of Sis,http://www.wikidata.org/entity/Q29,Испания,Point(0.64416667 42.41138889),http://www.wikidata.org/entity/Q11905264,Amariedo,1791,,,
http://www.wikidata.org/entity/Q38251533,Longquan Mountains,http://www.wikidata.org/entity/Q148,Китай,Point(104.54361111 30.9425),,,1045,,,
http://www.wikidata.org/entity/Q38251636,Quinlan Mountains,http://www.wikidata.org/entity/Q30,США,Point(-111.6148365 31.9623003),,,6883,,,
http://www.wikidata.org/entity/Q38251636,Quinlan Mountains,http://www.wikidata.org/entity/Q30,США,Point(-111.614722222 31.962222222),,,6883,,,
http://www.wikidata.org/entity/Q383335,Чевиот Хилс,http://www.wikidata.org/entity/Q145,Великобритания,Point(-2.152 55.478),http://www.wikidata.org/entity/Q8519896,Чевиот,815,,http://www.wikidata.org/entity/Q1549065,Южно-Шотландская возвышенность
http://www.wikidata.org/entity/Q3835733,Llano Uplift,http://www.wikidata.org/entity/Q30,США,Point(-99.0653 30.1742),,,,,,
http://www.wikidata.org/entity/Q384115,Сабатини (горы),http://www.wikidata.org/entity/Q38,Италия,Point(12.25 42.166666666),,,612,,,
http://www.wikidata.org/entity/Q3845732,Marcesina,http://www.wikidata.org/entity/Q38,Италия,Point(11.612 45.955),,,,,,
http://www.wikidata.org/entity/Q3847579,Сьерра-Мадре-де-Оахака,http://www.wikidata.org/entity/Q96,Мексика,Point(-96.5 17.0),http://www.wikidata.org/entity/Q31757846,Zempoaltepetl,3396,300,,
http://www.wikidata.org/entity/Q3848138,Sierra de Villuercas,http://www.wikidata.org/entity/Q29,Испания,Point(-5.41667 39.43333),http://www.wikidata.org/entity/Q6075060,Пико Вильюэркас,1600,,,
http://www.wikidata.org/entity/Q3849711,Ай-Петринская яйла,http://www.wikidata.org/entity/Q159,Россия,Point(34.05 44.45),,,,,,
http://www.wikidata.org/entity/Q3849711,Ай-Петринская яйла,http://www.wikidata.org/entity/Q212,Украина,Point(34.05 44.45),,,,,,
http://www.wikidata.org/entity/Q3850528,Marys River Range,http://www.wikidata.org/entity/Q30,США,Point(-115.30201 41.75046),,,3223,,,
http://www.wikidata.org/entity/Q3850528,Marys River Range,http://www.wikidata.org/entity/Q30,США,Point(-115.302 41.7505),,,3223,,,
http://www.wikidata.org/entity/Q3850961,Q3850961,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q1629061,Aiguille de Péclet,,,,
http://www.wikidata.org/entity/Q3850964,Q3850964,http://www.wikidata.org/entity/Q142,Франция,Point(6.083039 45.233685),http://www.wikidata.org/entity/Q3437587,Rocher Blanc,2928,,,
http://www.wikidata.org/entity/Q3850965,Ялтинская яйла,http://www.wikidata.org/entity/Q212,Украина,Point(34.1221 44.54614),,,1291,,,
http://www.wikidata.org/entity/Q3850967,Q3850967,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q367431,Mont Pourri,,,,
http://www.wikidata.org/entity/Q3850971,Iseran massif,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q1748581,Grand Roc Noir,,,,
http://www.wikidata.org/entity/Q3850975,Q3850975,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q731683,Aiguille de Tré la Tête,,,,
http://www.wikidata.org/entity/Q3850975,Q3850975,http://www.wikidata.org/entity/Q142,Франция,,http://www.wikidata.org/entity/Q731683,Aiguille de Tré la Tête,,,,
http://www.wikidata.org/entity/Q385782,Visočica,http://www.wikidata.org/entity/Q225,Босния и Герцеговина,Point(18.19 43.58),,,1974,,,
http://www.wikidata.org/entity/Q3861072,Appennino Pistoiese,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q3693769,Corno alle Scale,,,,
http://www.wikidata.org/entity/Q3861076,Chuska Mountains,http://www.wikidata.org/entity/Q30,США,Point(-109.1 36.4667),http://www.wikidata.org/entity/Q7366129,Roof Butte,809,,,
http://www.wikidata.org/entity/Q3861076,Chuska Mountains,http://www.wikidata.org/entity/Q30,США,Point(-108.91732 36.16667),http://www.wikidata.org/entity/Q7366129,Roof Butte,809,,,
http://www.wikidata.org/entity/Q3861076,Chuska Mountains,http://www.wikidata.org/entity/Q30,США,Point(-109.1 36.4667),http://www.wikidata.org/entity/Q7366129,Roof Butte,2654,,,
http://www.wikidata.org/entity/Q3861076,Chuska Mountains,http://www.wikidata.org/entity/Q30,США,Point(-108.91732 36.16667),http://www.wikidata.org/entity/Q7366129,Roof Butte,2654,,,
http://www.wikidata.org/entity/Q3861077,Q3861077,http://www.wikidata.org/entity/Q30,США,,,,,,,
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.143333333 -33.098611111),,,1897,,http://www.wikidata.org/entity/Q1974274,Капская область
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.104855 -33.030078),,,1897,,http://www.wikidata.org/entity/Q1974274,Капская область
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.143333333 -33.098611111),,,2077,,http://www.wikidata.org/entity/Q1974274,Капская область
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.104855 -33.030078),,,2077,,http://www.wikidata.org/entity/Q1974274,Капская область
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.143333333 -33.098611111),,,1897,,http://www.wikidata.org/entity/Q2334182,Капские горы
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.104855 -33.030078),,,1897,,http://www.wikidata.org/entity/Q2334182,Капские горы
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.143333333 -33.098611111),,,2077,,http://www.wikidata.org/entity/Q2334182,Капские горы
http://www.wikidata.org/entity/Q3861082,Groot Winterhoek,http://www.wikidata.org/entity/Q258,ЮАР,Point(19.104855 -33.030078),,,2077,,http://www.wikidata.org/entity/Q2334182,Капские горы
http://www.wikidata.org/entity/Q3861086,Prince Albert Mountains,,,Point(161.5 -76.0),http://www.wikidata.org/entity/Q3321933,Mount Mackintosh,2300,320,,
http://www.wikidata.org/entity/Q3861093,Mountains of the Central Dingle Peninsula,http://www.wikidata.org/entity/Q27,Ирландия,Point(-10.077388 52.213863),http://www.wikidata.org/entity/Q4879916,Beenoskee,826,20,,
http://www.wikidata.org/entity/Q3861707,Q3861707,http://www.wikidata.org/entity/Q691,Папуа — Новая Гвинея,,,,,,,
http://www.wikidata.org/entity/Q3862432,Q3862432,http://www.wikidata.org/entity/Q38,Италия,Point(12.325 42.6599),http://www.wikidata.org/entity/Q31623003,Monte Croce di Serra,997,,,
http://www.wikidata.org/entity/Q3862435,Monti Cantari,http://www.wikidata.org/entity/Q38,Италия,Point(13.28333 41.85),http://www.wikidata.org/entity/Q3862123,Monte Viglio,2156,,,
http://www.wikidata.org/entity/Q3862435,Monti Cantari,http://www.wikidata.org/entity/Q38,Италия,Point(13.3736 41.8845),http://www.wikidata.org/entity/Q3862123,Monte Viglio,2156,,,
http://www.wikidata.org/entity/Q3862437,Monti Carseolani,http://www.wikidata.org/entity/Q38,Италия,,,,,,,
http://www.wikidata.org/entity/Q3862438,Q3862438,http://www.wikidata.org/entity/Q38,Италия,Point(15.0768 37.157),,,410,,,
http://www.wikidata.org/entity/Q3862446,Кураминский хребет,http://www.wikidata.org/entity/Q863,Таджикистан,Point(70.29944444 40.87638889),http://www.wikidata.org/entity/Q31476636,Gora Boboiob,3769,170,,
http://www.wikidata.org/entity/Q3862457,Monti Reatini,http://www.wikidata.org/entity/Q38,Италия,Point(12.9975 42.4735),http://www.wikidata.org/entity/Q953994,Монте Терминилло,2217,,,
http://www.wikidata.org/entity/Q3862462,Silvermine Mountains,http://www.wikidata.org/entity/Q27,Ирландия,Point(-8.25 52.783333333),http://www.wikidata.org/entity/Q3778335,Keeper Hill,694,,,
http://www.wikidata.org/entity/Q3862465,Cumbrian Mountains,http://www.wikidata.org/entity/Q145,Великобритания,Point(-3.18333 54.46667),http://www.wikidata.org/entity/Q1146222,Скофел-Пайк,,,,
http://www.wikidata.org/entity/Q3862470,Sulcis Mountains,http://www.wikidata.org/entity/Q38,Италия,Point(8.8275 39.1489),http://www.wikidata.org/entity/Q3861641,Monte Is Caravius,1116,,,
http://www.wikidata.org/entity/Q3862473,Нерчинский хребет,http://www.wikidata.org/entity/Q159,Россия,Point(117.468333333 50.725277777),,,1150,,,
http://www.wikidata.org/entity/Q3862473,Нерчинский хребет,http://www.wikidata.org/entity/Q159,Россия,Point(117.8333333 50.83333333),,,1150,,,
http://www.wikidata.org/entity/Q3862476,Палермские горы,http://www.wikidata.org/entity/Q38,Италия,Point(13.264444444 38.115),http://www.wikidata.org/entity/Q3861501,Monte Cuccio,,,,
http://www.wikidata.org/entity/Q3862478,Eastern Gap Mountains,http://www.wikidata.org/entity/Q142,Франция,Point(6.28777778 44.64888889),http://www.wikidata.org/entity/Q16591163,Pointe de la Diablée,,,,
http://www.wikidata.org/entity/Q386665,Insular Mountains,http://www.wikidata.org/entity/Q16,Канада,Point(-125.747 49.6622),http://www.wikidata.org/entity/Q1633809,Golden Hinde,2197,,,
http://www.wikidata.org/entity/Q3880902,Aferer Geisler,http://www.wikidata.org/entity/Q38,Италия,Point(11.767945 46.65138),http://www.wikidata.org/entity/Q3862091,Tullen,,,,
http://www.wikidata.org/entity/Q3887575,Bardzkie Mountains,http://www.wikidata.org/entity/Q36,Польша,Point(16.7461 50.4871),http://www.wikidata.org/entity/Q9351336,Szeroka,,,,
http://www.wikidata.org/entity/Q389426,Retezat Mountains,http://www.wikidata.org/entity/Q218,Румыния,Point(22.86666667 45.36666667),http://www.wikidata.org/entity/Q1232288,Peleaga,2509,,,
http://www.wikidata.org/entity/Q3900990,Petites Murailles,http://www.wikidata.org/entity/Q38,Италия,Point(7.586 45.9345),http://www.wikidata.org/entity/Q3925650,Q3925650,3630,,,
http://www.wikidata.org/entity/Q3901913,Piana di Vezzena,http://www.wikidata.org/entity/Q38,Италия,,http://www.wikidata.org/entity/Q3676777,Cima Vezzena,,,,
http://www.wikidata.org/entity/Q390226,Австралийские Альпы,http://www.wikidata.org/entity/Q408,Австралия,Point(148.0 -37.0),http://www.wikidata.org/entity/Q178167,Косцюшко,1372,,,
http://www.wikidata.org/entity/Q39046439,Sierra de Bequeville,http://www.wikidata.org/entity/Q414,Аргентина,,,,,,,
http://www.wikidata.org/entity/Q3910013,Q3910013,http://www.wikidata.org/entity/Q142,Франция,Point(6.110783 43.983252),,,,,,
